tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
ومهرجان الجونه هو نهاية طبيعيه لكل متبرجه ا… @url,offensive,2,anger,2,indirect,0,women,2,gender,2
@user @user خنزير الدوحه صرف اموال الشعب على دعم الارهاب والمرتزقه,hateful,1,indifference,6,direct,1,other,1,origin,1
كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان س… @url,offensive,2,anger,2,direct,1,women,2,gender,2
مارتا ذي ختمت الكوره حقت الحريم,normal,5,shock,1,indirect,0,individual,0,gender,2
هنعلم الناس تحترم المرأة المتعلمة الغير متزوجة ومتهينهاش بألفاظ زي بايرة بإننا نهين المرأة اللي بتربي العيال ونطلعه… @url,normal,5,indifference,6,direct,1,women,2,other,0
تخسى وتعقب يا خنزير ..  ولد شوارع ... كفوا العالم الثالث الوسخ المتخلف السافل المنحط مثلك يعلم السعوديين .. تعلموا… @url,hateful,1,anger,2,indirect,0,other,1,origin,1
تم تصفيه ١٩ خنزير من خنازير الإرهاب @url,normal,5,shock,1,direct,1,other,1,other,0
@user @user قال الشيعه الصفوين الروافض الاباضيه الاباضيه الاباضيه أنت ينجس يطقعه تتوضا بول البعي… @url,hateful,1,disgust,0,indirect,0,other,1,religion,3
لمتييييين لمتيين يا ابشرا ؟ لمتين بايرة لي سنتين ي ابشرا  @user  @user  @user,normal,5,confusion,5,indirect,0,other,1,other,0
قومي سوري داعس راسك يا صرماية,normal,5,indifference,6,indirect,0,other,1,origin,1
دعسس خنازير #الإسرائيلي #عزمي_حم…,offensive,2,disgust,0,indirect,0,other,1,other,0
@user @user مع الايام بتقول يحق لهم التحرش بالبنت اللي جالسه ببيتها ليش جالسه,offensive,2,disgust,0,indirect,0,women,2,gender,2
@user @user أعداء لبنان عملاء أو بالأحرى خنازير  بشار الكيماوي والصفوي- المجوسي. ما فيكم تعيشو إلا تحت… @url,hateful,1,disgust,0,direct,1,other,1,origin,1
@user هذا الشخص الذي يتحدث عن التحرش فهذا الفديو، مهما كانت درجة تعليمه ، اقسم انه لا يعلم معنى كلمة تحرش، لذالك… @url,offensive,2,sadness,3,indirect,0,individual,0,other,0
شاهدوا اين وصلت خساسته ... وهو بيننا .. البعير يا خنزير بريطانيا .. في صحاري جميع دول الخليج ايها العفن المجرب  . م… @user,hateful,1,disgust,0,indirect,0,other,1,other,0
يا بايره يلي كل دفعتك مخطوبين @url,disrespectful,3,indifference,6,indirect,0,women,2,other,0
@user @user محامي ايش محامي خنازير او قرود,offensive,2,disgust,0,indirect,0,individual,0,other,0
النايض ما عجبتش نزلت الدولار كيف عاد هكي بتقطعوا علية الاستمتاع  بمعاناة الليبيين واستمتاع خنازير الإمارات… @url,hateful,1,indifference,6,direct,1,other,1,origin,1
يعني تو لو وحدة ما متبرجة و طالعة حلوة بتقول نريد قانون يمنع الجميلات من الخروج؟ يا بابا روح ربي نفسك و بعدين نتفاه… @url,normal,5,indifference,6,indirect,0,women,2,gender,2
@user لو كانت هالمسلمه في غزة لربما تم التحرش بها,offensive,2,shock,1,indirect,0,individual,0,religion,3
@user @user @user انتم خنازير اليهود والصليبيين انتاج بلادنا بلاد المسلمين جميعا 12000000مليون برمي… @url,hateful,1,anger,2,direct,1,other,1,religion,3
ممكن تعطينى دليل واحد من كتبك او من علمائك على حرمة اوكراهية شرب بول البعير   .... @user,offensive,2,indifference,6,indirect,0,individual,0,religion,3
@user @user @user اكيد شارب بول البعير مبين من كلامك لان هذه القاذورات التي تتلفض بها اس… @url,disrespectful,3,sadness,3,indirect,0,individual,0,other,0
هو ليه الاعلام الرياضي كله زعلان  وعايزين الأهلي يلعب ماتش الهلال. الغير معترف بيه دوليا وعنده ماتشات افريقيا   بلا… @url,normal,5,indifference,6,direct,1,other,1,other,0
@user يا بايره ياعانس,offensive,2,disgust,0,direct,1,women,2,gender,2
صباح الخير لكل الناس الا اللي بحكو انه لبس البنت هو سبب التحرش,disrespectful,3,confusion,5,indirect,0,women,2,other,0
منحرفة @url,offensive,2,anger,2,indirect,0,individual,0,gender,2
٨٠٪ من قضايا #التحرش والأعتداءات الجنسيه على البنات القاصرات  التي وصلتني كان سببها إهمال #الأم وانشغالها بمشاويرها… @url,normal,5,disgust,0,direct,1,women,2,gender,2
@user @user عاد الحريم اول ناس راح يوافقون عالاقتراح,offensive,2,indifference,6,direct,1,women,2,gender,2
@user @user @user يا خنزير  لا  تستعجل.  جايكم الدور  خلينا نربيكم في اليمن ونربي قطر. و… @url,hateful,1,indifference,6,direct,1,individual,0,origin,1
@user @user @user @user الي يشرب بول البعير احسن من الي يشرب المني و يقول عليه المني قوا,offensive,2,disgust,0,indirect,0,other,1,other,0
#في_بلادك_تقدري تكوني عزباء بلا ما يشفقو عليك و يقولولك بايرة؟,normal,5,indifference,6,indirect,0,women,2,gender,2
@user @user لا نظرتهم دايم بالمتحرش ، مبعدين كل النظر عن وش اسباب التحرش و ليش تحرش ، ما ابرر له ولا لغيره لكن… @url,abusive,0,indifference,6,indirect,0,other,1,other,0
اليشوف منشوراتي تافهة (عاوية) منحرفة مال ملحدين يشوفها متناسب ذوقه ويستهزء بيها خلي يحذفني بدون امر عليكم,normal,5,indifference,6,indirect,0,other,1,other,0
ليمن تكون توك فال و تعلن عودتك حق التحرش بجميع الكائنات الحيه بتويتر و خارج تويتر @url,abusive,0,indifference,6,direct,1,women,2,other,0
@user لا نوف تقول وجع بشكلك بلهجه جداويه وربي الله لا يوريك من كثر الضحك تطلع خنازير,normal,5,indifference,6,indirect,0,other,1,origin,1
#تطاول_نعمان_كورتلموش  يدك نجسه وطينتك طينه خنزير تربى على يد يهودي وتتكلم عن بيت الله ايها الداعر؟؟؟؟,offensive,2,shock,1,indirect,0,individual,0,religion,3
يظل التحرش في نظر الأنثى تحرشا..,normal,5,confusion,5,direct,1,women,2,gender,2
@user @user @user نظن انك سكران ب بول البعير,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user @user الشيعة هم الطائفيين والقتلة المجرمون لا هم مسلمين ولا يقربون للاسلام بشيء بل هم عبارة عن قردة خنازير,abusive,0,disgust,0,indirect,0,other,1,religion,3
النايض ما عجبتش نزلت الدولار كيف عاد هكي بتقطعوا علية الاستمتاع  بمعاناة الليبيين واستمتاع خنازير الإمارات… @url,hateful,1,disgust,0,direct,1,other,1,origin,1
رجال مصر حماة الأرض و العرض يرسلون 19 خنزير داعشي لجهنم.,normal,5,disgust,0,indirect,0,other,1,other,0
هتش الضرطه سابقا هي الذراع الايمن لداعش ولنظام الإرهاب الايراني وميليشيات العلويين ومليشيات الع… @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user هذا المستشار الكلب خنزير ومرتد,abusive,0,anger,2,direct,1,individual,0,other,0
@user @user بتاع بول البعير بيصرفوا عليك وعلى اهلك وعلى بلدك وعلى حكومتك وانت تبيع اللي وراك وقدامك عش… @url,hateful,1,indifference,6,direct,1,individual,0,origin,1
@user @user حتى انت تتكلم عن مرزوق لكن مرزوق بطل قام طردكم من القاعه يا خنزير,normal,5,indifference,6,indirect,0,individual,0,other,0
الفيس بوك بقي بالنسبالي مستنقع وسخ اوي والله,disrespectful,3,indifference,6,indirect,0,other,1,other,0
@user هامبورجر لحم خنزير  انت مش مسلم يا استاذ عمرو,normal,5,indifference,6,indirect,0,individual,0,religion,3
@user لربما هو بول البعير الذي جعل منك تقدس نظام سفاح مجرم..لا يزال يعتبر المرأة عورة..ويعد منحها رخصة سياقة ان… @url,hateful,1,shock,1,indirect,0,other,1,origin,1
@user @user هذولا خنازير متعودين على الكذب بايعين ضمائرهم واقلامهم ونباحهم كيف تبي يستقلون؟ مين ي… @url,abusive,0,anger,2,direct,1,other,1,origin,1
حسب كلامه ان البنت المتبرجه تثير الشباب ، لكن حبيبي الشباب ما يقصروا يتحرشوا بالاخضر واليابس ما بس المتبرجه ، يعني… @url,normal,5,indifference,6,direct,1,women,2,gender,2
والله محد خروف غيركم والي يطرونه يسواكم كلكم بأخلاقه مب رغاي شرات الحريم ويصيح فصراحه مثلكم ي السبلان @url,disrespectful,3,indifference,6,indirect,0,other,1,other,0
يظل التحرش في نظر الانثى تحرشاََ,normal,5,indifference,6,indirect,0,women,2,gender,2
كل الامتحانات سااهله الا لمن تكون المراقبه بايره @url,offensive,2,indifference,6,indirect,0,other,1,other,0
أودي فقضية التحرش فالمغرب، بلا مندويو على الأشخاص، راه القانون براسو خاصة يمشي للحبس,normal,5,indifference,6,indirect,0,women,2,other,0
مارتا صاحبة الجايزة وصاحبة الكورة بتاعت الحريم نفسها من اول ما اخترعوها,normal,5,indifference,6,direct,1,individual,0,gender,2
@user @user إلى هيئة كبار العلماء  ،،، هل هذا يجوز  ؟ أمرأة متبرجة حاسرة شعرها تظهر على التلفزيون السعودي الرسمي   !!!!!,offensive,2,disgust,0,direct,1,women,2,gender,2
@user كلب خنزير اش من بطل,offensive,2,indifference,6,indirect,0,individual,0,other,0
@user مفاعل نووي ام يبحثون عن بول البعير,offensive,2,disgust,0,indirect,0,other,1,origin,1
لا تصارع خنزير في الوحل..   فتتسخ أنت و يستمتع هو..,abusive,0,indifference,6,indirect,0,other,1,other,0
بيض الله وجهك ولو أن كل ملقلته قليل في حق خنازير الحقيرة خونة العروبة والإسلام @url,offensive,2,indifference,6,direct,1,individual,0,other,0
#ديوث موجود في العين تريد نتعارف كلمني ...,offensive,2,shock,1,direct,1,individual,0,other,0
@user ههههه أولاها بترضى بعدين بتبدا بالطلبات  والمشاكل هؤلاء الحريم,hateful,1,shock,1,indirect,0,women,2,gender,2
لا ضرر من تهريبهم الى السعودية,normal,5,indifference,6,indirect,0,other,1,other,0
صالح بن عبدالله السليمان: السعودية: هذا ردي على تهم “الوهابية” الرجعية.. بول البعير.. وتدمير العراق… @url,offensive,2,indifference,6,indirect,0,individual,0,other,0
ياخي اللاعبين الافارقة على اخر ايامهم يبدون يتشرطون ..,normal,5,disgust,0,direct,1,african_descent,3,origin,1
@user لعنة الله على ابناء المتعه خنازير قذره لادين ولاضمير,abusive,0,shock,1,direct,1,other,1,religion,3
@user كلب خنزير اش من بطل,disrespectful,3,anger,2,indirect,0,individual,0,other,0
@user @user @user بول البعير ولا مجاري اسرائيل,normal,5,disgust,0,indirect,0,other,1,other,0
واقترح أن يقدم له السوريون عدد  1000 وس… @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user لا ما في جزمة سورية على الرقاب. قبل كان في وهني كانوا يقرروا. فكرنا السوري كان وسخ طلع ابن… @url,disrespectful,3,shock,1,indirect,0,other,1,origin,1
مانشري فلوسه حنا نشري رجال برجولته،والفلوس وسخ دنيا يوم تجي ويوم تروح عادي قروض وديون… @url,offensive,2,indifference,6,indirect,0,other,1,other,0
ويجيك رافضي بهيم ويقلك سيدنا عمر كسر ضلع فاطمه  وسيدنا علي يتفرج  غيره سيدنا علي من السواك  علي فاطمه مابالك احد يكسر ضلع زوجته.,offensive,2,indifference,6,indirect,0,other,1,other,0
#الدستور | خنزير متعصب.. مناقشة حول الهجرة تتحول إلى سيل شتائم لترامب,disrespectful,3,disgust,0,direct,1,individual,0,other,0
الخنزيره مصدومه من فوز الجمهوريين ههههههه طارت فلوسك ي خنزير @url,offensive,2,shock,1,indirect,0,other,1,other,0
@user @user لو انها بنت سعوديه يالكلب الخسيس كنت تنابح ضدها متبرجه وكاشفه هههه اما ذي لا كويسه ابوك ياخروف,offensive,2,disgust,0,direct,1,women,2,origin,1
في 2012 خلال مباراة الفريقين قامت جماهير ريفر بليت بإطلاق خنزير طائر يرتدي قميص البوكا فوق جماهير بوكا جونيورز @url,normal,5,indifference,6,indirect,0,other,1,other,0
خليك في قوقعة شرب بول البعير بتاعتك دولة رمزها خيمة وجمل ولبن معيز,disrespectful,3,indifference,6,indirect,0,other,1,origin,1
@user لا دا هندوس علي وشهم متقلقش,normal,5,indifference,6,indirect,0,other,1,other,0
فقط موتوا بغيظكم خنازير الصهاينة @url,abusive,0,sadness,3,indirect,0,other,1,other,0
قررت افتح استشارات عاطفية واجتماعية في  صراحة بما انو التايملاين حالو واقف بسبب التحرش وماعارف شنو ... فااا حبابكم,disrespectful,3,disgust,0,indirect,0,individual,0,other,0
@user @user في حريم مستعجلات على بالها سواقة السيارة مثل سواقة الدراجة,disrespectful,3,confusion,5,direct,1,women,2,gender,2
@user من اي صندوق نفياة جمعتم هذه الزباله ي خنازير القذيره من الحاوية الى في اسطنبول والامن الى في انقره وال… @url,offensive,2,indifference,6,indirect,0,other,1,other,0
@user لعنه الله عليكم يانظام الحمارين. ياولاد شوارع ايران.  كلكم اولاد ديوث  خونه خنازير.,hateful,1,shock,1,direct,1,other,1,origin,1
لو التعدد بيد الحريم ما بقي وحدة ما عددت #التعدد_مطلبنا,normal,5,sadness,3,direct,1,women,2,other,0
@user @user خنزير وجهك,abusive,0,disgust,0,direct,1,individual,0,other,0
كلية وسخة و شعب وسخ ف بلد اوسخ موجودين ع اوسخ كوكب ف المجرة والله,hateful,1,shock,1,direct,1,other,1,origin,1
@user من الافضل البكاء على الحسين  او السعودي الذي يشرب بول البعير,abusive,0,indifference,6,indirect,0,other,1,origin,1
@user @user صايره الحريم والرجال مثل الهلال والنصر مناحر اعوذ بالله,normal,5,shock,1,indirect,0,women,2,gender,2
الروس قالوا انو سوريا أسقطت الطائرة يا بهيم @url,normal,5,indifference,6,direct,1,individual,0,other,0
@user @user والله مافي غيرك غبي يا غبي اطلع على المصادر وبعدين انطق بس بول البعير مأثر فيك للغاية ياحيوان,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user نعم الخنزير المصرى اقرب الينا من الحر عربي اجنبي .. مش فارقة ..المهم انه يكون خنزير كبير فالزريبة معانا !!,offensive,2,shock,1,indirect,0,other,1,origin,1
@user لابد من استكمال الخطة من قبل خنازير الجزيرة ونفس الخطة تكرر وتعاد بنفس السيناريو ودخول اسرائيل في الموضوع… @url,offensive,2,shock,1,indirect,0,other,1,other,0
@user @user @user بول البعير و اثاره !!!!!,abusive,0,indifference,6,indirect,0,other,1,other,0
عندنا البعير عايش عيشة احسن منه بس يله قدرنا نصبر على اشكالكم الوا… @user,offensive,2,shock,1,direct,1,other,1,origin,1
والله يكفينا شر الحريم,hateful,1,sadness,3,indirect,0,women,2,gender,2
قوم علي حيلك ، وسخ,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
@user @user المجتمع المصري التائه عن اصوله يشجع البنات والسيدات علي التبرج وكشف بطونهن ولحمهن وصدورهن وار… @url,disrespectful,3,disgust,0,direct,1,women,2,gender,2
@user يا خنازير إيران الفارسيه واسرائيل الملعونه انتم في انحسار والجيش الوطني والمقاومة والتحالف العربي كل… @url,offensive,2,shock,1,direct,1,other,1,other,0
مسكينه لفت ولفت ولا حصلت شيء تنقد نامجون فيه ولأنه نجاحه ونجاح بانقتان مصيحها قالت اقول عن شكله خنزير,hateful,1,shock,1,indirect,0,individual,0,other,0
تفاصيل زيارة وزراء الداخلية والصحة لمنطقة “حوباء” عقب اشتباكات دامية بسبب التحرش بفتاة @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user لما ابقى وسخ هفتخر ب كده اكيد حاجة تشرف,offensive,2,indifference,6,indirect,0,other,1,other,0
تصيب البرؤساء الافارقة الضعفاء اسماعيل قيلي وئيس جيبوتي  وفرماجو رئي… @url,normal,5,indifference,6,indirect,0,african_descent,3,origin,1
لو التعدد بيد الحريم ما بقي وحدة ما عددت #التعدد_مطلبنا,disrespectful,3,sadness,3,direct,1,women,2,other,0
@user لا دا هندوس علي وشهم متقلقش,offensive,2,indifference,6,indirect,0,other,1,other,0
ما تم الا النطيحه والمترديه والمرتزقه ، هذا مستواكم خنازير وكلاب تنبح فقط @url,hateful,1,shock,1,direct,1,other,1,origin,1
@user @user نعم يا حبيب خالتك؟!! التحرش يحتاج سبب؟!! أغرب عن وجهي يا متحرش لئلا تسمع ما لا يرضيك.. عندما… @url,offensive,2,sadness,3,direct,1,individual,0,gender,2
@user لا دا هندوس علي وشهم متقلقش,normal,5,anger,2,indirect,0,other,1,other,0
خنازير عملاء حكام العرب في كل مكان ينتهكوا كرامه الشعوب @url,disrespectful,3,shock,1,indirect,0,other,1,origin,1
@user والله إنكم خنازير مجرمين تتهمون الناس ظلما وعدوانا بالإرهاب إرضاء لإسرائيل و الغرب .. ولعبتكم مكشوفة و… @url,disrespectful,3,anger,2,direct,1,other,1,other,0
غباء الرياييل أشرف من حقارة الحريم.,offensive,2,disgust,0,indirect,0,women,2,origin,1
و أنا رجل عمري تعرضت لتحرش من بنت .. التحرش ليس مزحة @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
الله ياخذهم وياخذ من حرضهم وشجعهم على هالاعمال سوو مذهبنا مذهب هندوس وعبدة شياطين بأعمالهم,normal,5,shock,1,indirect,0,other,1,religion,3
@user @user مشكلتلك ياراعي الغنم وشارب بول البعير تفتكر ان كلمة طعمية تضايق بالعكس تجوع يا أهطل,abusive,0,shock,1,indirect,0,individual,0,origin,1
@user لولم تكن خنزير لعرفت أن إسم الجلالة يطلق على ملك الملوك الواحد القهار العضيم الجبار الله عزوجل....لاكن مع… @url,offensive,2,sadness,3,indirect,0,individual,0,other,0
@user لعنة الله عليك ي كافر ي زنديق ولعنة الله على من خلفك ومن رباك وعلى دولة أحتضنت أمثالك ي خنزير,hateful,1,shock,1,indirect,0,individual,0,origin,1
يظل التحرش في نظر الانثى تحرشاََ,normal,5,sadness,3,indirect,0,women,2,gender,2
@user @user @user فعلاً من ديت لي ديت والله بايره انا دي ي مونياه,abusive,0,indifference,6,indirect,0,women,2,other,0
@user مش مذكره من كثر ماني بايره,offensive,2,indifference,6,indirect,0,women,2,gender,2
مش عارف ليه لما بتصفح تويتر بحس ان البنات عليه من كوكب زبالة مش زى اللى بيمشوا فى الشوارع خايفين من التحرش ...دول بيتحرشو بنفسهم هنا,normal,5,disgust,0,indirect,0,women,2,gender,2
@user لا مش حكم كلاب ده حكم خنازير الكلب اوفى وانضف من الخنازير ولاد الخنازير,hateful,1,shock,1,indirect,0,other,1,other,0
لمتييييين لمتيين يا ابشرا ؟ لمتين بايرة لي سنتين ي ابشرا  @user  @user  @user,disrespectful,3,indifference,6,indirect,0,other,1,other,0
بعد ما رآحو الحريم,normal,5,disgust,0,indirect,0,women,2,other,0
سوبر ايه ي عم..... كاس افريقيا اهم,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user تتصور انك فعلا انسان وسخ .. مصر تظل تاج راسكم ياكلاب,offensive,2,sadness,3,direct,1,individual,0,origin,1
اي قانون التحرش لعب بهم,normal,5,indifference,6,indirect,0,other,1,gender,2
@user @user والله بعذري بكم يا الحريم,disrespectful,3,indifference,6,indirect,0,women,2,gender,2
@user ههههه تعيرني عجب بالشيب ليلى انت ياولد قاسم خنزير والبعير عندة غيرة واطلق واطهر من الخنزير الديوث مسلوب الغ… @url,hateful,1,shock,1,direct,1,individual,0,other,0
@user هذا يصلح حق الحريم الي يقولون والله ساعتي بمليون,normal,5,indifference,6,indirect,0,women,2,other,0
خنازير الخنزيره حول العالم سعداء ويهزون اذنابهم ومعاهم معظم عرب الشمال سودالله وجوهم الاكلين الناكرين اللوئماء وهم… @url,hateful,1,anger,2,indirect,0,other,1,origin,1
ساقو الحريم وللحين ماسقت,offensive,2,disgust,0,indirect,0,women,2,other,0
قانون لا يجرّم الاغتصاب ولا التحرش ومايعترف في الاناث ويدعم المتحرشين كيف بتتوقعون المجتمع يصير؟ المجرم يسوي الي يب… @url,normal,5,indifference,6,indirect,0,other,1,gender,2
النايض ما عجبتش نزلت الدولار كيف عاد هكي بتقطعوا علية الاستمتاع  بمعاناة الليبيين واستمتاع خنازير الإمارات… @url,abusive,0,shock,1,direct,1,other,1,origin,1
@user @user @user @user يا ذليل يا كلب عزمي يا ذنب الفرس يا خنزير قردقان الترك يا خائن ع… @url,hateful,1,anger,2,direct,1,individual,0,other,0
العواذل بايره و الوقـــت بــا… @url,normal,5,sadness,3,indirect,0,women,2,gender,2
يا جماعه مبحبش الكلام الكتير إللى يعرف يهيجنى ع امى ويقول كلام وسخ وشتيمه عليها يكلمني غير كدا لا@user انا زوبرى بيوقف  من كلامكم وشتيمتكم,abusive,0,disgust,0,direct,1,other,1,gender,2
@user @user @user @user شوي شوي على شرب بول البعير تضرب الدماغ,disrespectful,3,indifference,6,direct,1,other,1,origin,1
@user @user ادأ جيد من خنزير ناطق,abusive,0,anger,2,indirect,0,individual,0,origin,1
@user لمين يا وسخ,offensive,2,indifference,6,indirect,0,individual,0,other,0
@user لأنك شارب بول البعير تعتقد أن إقتصاد الريع ينهض بالأمم  والدليل ان أغلب  السعوديين عاطلين  ونسبة الفقر… @url,hateful,1,shock,1,direct,1,other,1,origin,1
مارتا كريستيانو فرع الحريم,offensive,2,indifference,6,indirect,0,individual,0,other,0
ويشتق منها كلمة بايرة للمرأة التي تأخرت بالزواج,normal,5,sadness,3,direct,1,women,2,gender,2
@user @user @user @user يا شارب بول البعير روح خذ لك كاس بول بعير مصفى وأشربوا على شرف إللي ما عودو شرف بن خرفان,disrespectful,3,indifference,6,direct,1,individual,0,other,0
تأثير شرب بول البعير على بني سلول. @url,hateful,1,disgust,0,indirect,0,other,1,origin,1
عشان ربنا مدينا هندوس عليهم,normal,5,anger,2,indirect,0,other,1,other,0
الحريم اللي بتقول مودريتش يستحق الجايزه يركنو ف داهيه مش ناقص بهايم,normal,5,indifference,6,direct,1,women,2,other,0
@user وجه نظر.. اذا كان يمنع النقاب فنتمني عدم العرى من بعض البنات  حتي نقضي ع التحرش اهو يبقي ضربنا عصفورين @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user ياحيزان الحيران خذلك سندويش ضب مراهق واشرب بول البعير بطعم الفراوله وامضخ علكه خصاوي البعير واحمد الله ع نع… @url,offensive,2,disgust,0,indirect,0,individual,0,origin,1
@user @user نعم بول البعير علاج وفِي السنه روى عن ذلك ويوجد حديث عنه,normal,5,indifference,6,direct,1,individual,0,other,0
@user ياااخنزير حب الدوله وال سعود فطره في قلووب السعوديين يعني نشرت ولا قعدت ولاولعت نار تبقي خنزير مححد رايح يعطيك وجه,offensive,2,shock,1,direct,1,individual,0,other,0
@user @user @user الفديو الاصلي  فيه مواضيع عديدة ويناقش قضية التحرش الجنسي من باب اخر تماما… @url,normal,5,confusion,5,indirect,0,women,2,gender,2
@user ههههههههههه والله ان الحريم هذا الزمن ارجل من كمن شنب.,offensive,2,indifference,6,indirect,0,women,2,other,0
@user @user @user @user المشكلة الحريم يصرخو والاطفال يبكو هنا الواحد يتربش، الله لايحط احد نفس الموقف,normal,5,indifference,6,indirect,0,other,1,other,0
هذا وهي محتشمة كيف لو كانت متبرجة ؟,normal,5,disgust,0,direct,1,women,2,gender,2
لاجيت بعاتبك طاح الحطب كله,normal,5,indifference,6,direct,1,individual,0,other,0
@user @user حتى عندنا في جنوب المملكة في بلاد زهران نقول فلانة غير بايرة يعني غير  سلبية فهي ايجابية يعني سنعة,offensive,2,indifference,6,indirect,0,women,2,gender,2
خنازير لا قيمة لهم محسوبين زورا على الانصار,normal,5,disgust,0,indirect,0,other,1,origin,1
@user @user @user اه والله شايف ذبحنا بول البعير  مش مخلينا نفهم نظرت العالم المثقف المطلع النبيل الشريف,fearful,4,indifference,6,indirect,0,other,1,other,0
عيار بول البعير مخلوط ببول الحمير  @url,offensive,2,indifference,6,indirect,0,other,1,other,0
كله ياخد باله من الاوساخ الي داخله الهاش تكتب كلام وسخ ريبورتات ليهم,offensive,2,indifference,6,indirect,0,other,1,other,0
لو شوال الرز بتاعك عنده دم يمشى ويروح يعمل أندية فبلده بدل تلقيح جتته علينا يا بايرة @url,offensive,2,indifference,6,direct,1,individual,0,other,0
@user @user حرام عليكي يا دكتور معندكيش خنازير صغيرة,disrespectful,3,disgust,0,indirect,0,other,1,other,0
دي شكلها قالت كدي النعمل موضوع مع مواضيع الايام دي ..عايز افهم وين التحرش....ملفات من 2016 @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
@user وأنت الصادق قناة الخنزيره,hateful,1,shock,1,direct,1,other,1,other,0
@user @user الكردي كلب من يوم يومه بحاجة دائما لسيد وهلا اصبحتم خنازير اسرائيل بمرتبة الكلب,hateful,1,shock,1,direct,1,other,1,origin,1
@user من عقب اعتزل من خنازير المانيا رجال اخذ حريته في الدين والعقيدة,normal,5,disgust,0,direct,1,other,1,other,0
#feednoly جنه برد الموضوع عندك  اذلف  ماكل لحم خنزير مادري شوضعك,normal,5,indifference,6,direct,1,other,1,other,0
ونبي يا جماعه محدش يشتم تركي ال شيخ عشان بيتقمص و الحريم بتوعه بيزعلو,normal,5,indifference,6,indirect,0,individual,0,other,0
@user ويقهرون لما يقولون اللي يعجبونهم المنقبات والاطفال مريضين نفسيا ويبررون التحرش للباقيين ؟ وانتو ايش ان شاء… @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user هذا لو كان عندهم عقل يفكروا به . بول البعير  جعلهم كالبهاءم,hateful,1,shock,1,direct,1,other,1,origin,1
لو فعلاً بيهرب كان هرب لدولة اوربيه مش عربيه يحكمها خنازير ايران هؤلاء اكذب من ابليس ومن صدقهم فه…,abusive,0,shock,1,direct,1,other,1,other,0
@user لا احس دايما الحريم مفجوعين على الدراسه مو زيكم بس عقبالكم يارب امين,disrespectful,3,disgust,0,indirect,0,women,2,gender,2
@user @user اردوغان يعلم انه من تلاميذ المدرسة الخمينية المجوسية   ولكن متى يستيقظ خنازير العرب الاخونج… @url,hateful,1,anger,2,indirect,0,individual,0,religion,3
كذا تفتحي عيون الحريم علي رجالهم,disrespectful,3,indifference,6,direct,1,women,2,other,0
تامر حسني اثبت انه احقر واوصخ فنان لانه حتى بعد الهجوم واتهامه بترويج التحرش في أغانيه (أغنية وكليب هي دي)  رجع بأغ… @url,offensive,2,sadness,3,direct,1,individual,0,other,0
@user @user من يقتل الأطفال في اليمن الخونة والمرتزقة خنازير المجوس امثال نصر الشيطان الارهابي اللعنة عليه ح… @user,hateful,1,fear,4,indirect,0,other,1,origin,1
ما انصح بزيارة اوربا بشكل عام بشهر فبراير بسبب الاجواء الشتوية القارصة..لاسيما وانت تتلكم عن شهر عسل,normal,5,indifference,6,indirect,0,other,1,other,0
أعجبني فيديو @user على @user ملالي 27 | رضاع الكبير ، بول البعير ،,abusive,0,indifference,6,indirect,0,other,1,origin,1
