tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
@user @user هقولك ايه . شارب بول البعير فعلا,hateful,1,indifference,6,direct,1,individual,0,other,0
ا. النظر ايوا التحرش بالنظر لانو مافي أعمى بتحرش,disrespectful,3,indifference,6,indirect,0,women,2,gender,2
وبعدين بقا في الافارقة الي بيغيروا من بعض دول,normal,5,sadness,3,direct,1,african_descent,3,other,0
ويجي الكلب الجبان الخنزير اللي من الciaأو أي خنزير يهودي آخر يعملي بلوك في الفيس بوك علشان قلت حقيقتهم يكفي حقارتهم… @url,abusive,0,shock,1,direct,1,individual,0,other,0
الهي يولعوا بجاز وسخ مطرح ماراحوا @url,hateful,1,anger,2,indirect,0,other,1,other,0
@user لأنك شارب بول البعير تعتقد أن إقتصاد الريع ينهض بالأمم  والدليل ان أغلب  السعوديين عاطلين  ونسبة الفقر… @url,disrespectful,3,disgust,0,direct,1,other,1,origin,1
@user @user دين خنازير لعنة الله على من أسسه الخنزير اليهودي إبن سبأ و الخنزير أبو لؤلؤة المجوسي النجس اللهم طهر الأرض منهم,hateful,1,indifference,6,direct,1,other,1,religion,3
من كثر ما الجو لندني دشيت ماكدونالدز قلتله نو خنزير بليز,disrespectful,3,indifference,6,indirect,0,other,1,other,0
@user @user كول خرى  ومن ثم اشرب بول البعير,abusive,0,indifference,6,indirect,0,individual,0,origin,1
@user @user كلامك هذا يثبت مدى تأثير بول البعير .. انت تتكلم عن شعب كامل وتقول عنه مفصول عن الجزيرة… @user,offensive,2,shock,1,direct,1,individual,0,other,0
@user @user خنازير وحشيه مجوسيه تم جمعها في الزريبه الخلفيه لايران للتدمير والقتل والسرقه والارهاب,abusive,0,shock,1,direct,1,other,1,origin,1
@user @user هههه ال سعود اشرف منكم كلكم يا خنازير,abusive,0,shock,1,indirect,0,other,1,origin,1
@user @user انا اتبرج ربنا بحاسبني..مسؤوله قدامو براي ما ح يسالك معاي..انت اتحرشت بي ربنا بسال براك وبح… @url,offensive,2,shock,1,direct,1,individual,0,gender,2
@user @user بل انتم الصفويين  من تدمرون الحضارات  والشواهد قائمة في العراق وسوريا واليمن اينما توجد ايرا… @url,hateful,1,disgust,0,direct,1,other,1,origin,1
@user @user هذا ما يوجد فالسعدوية لذلك أنصحك أخي بعدم المغامرة والذهاب إلى بلاد بول البعير @user,hateful,1,anger,2,indirect,0,other,1,other,0
و بيجوبوا اعلانات في جوايز الحريم,offensive,2,sadness,3,direct,1,women,2,gender,2
@user @user مهما كان ومهما حصل فهو سمو الامير محبوب الشعب وعلى كل خنزير من امثالك التزام الصمت فانت مج… @url,hateful,1,disgust,0,direct,1,individual,0,origin,1
خنازير #ابوظبي الدياثه,offensive,2,disgust,0,direct,1,other,1,origin,1
@user @user مش بقلك طيازكم بدل أمخاخكم....معلش هتعرف منين تاريخ ياراعى الغنم والابل يامحدث ياشارب بول البعير،،ع… @user,offensive,2,shock,1,direct,1,other,1,origin,1
@user @user كل حاجة عندكم قلة منحرفة ...,normal,5,shock,1,direct,1,other,1,other,0
@user مشاء الله عليكم ولي تحت امركم يمشون قد استلمو والمرتبات ي خنازير,hateful,1,indifference,6,direct,1,other,1,origin,1
@user مادام واخذها بايره يتحمّل مايجيه,disrespectful,3,indifference,6,direct,1,women,2,gender,2
ما أعظم موقفك عند الله يا متبرجة يا من خلعت النقاب وتبرجت وفتنت المسلمين,offensive,2,confusion,5,direct,1,women,2,gender,2
صباح الخير لكل الناس الا اللي بحكو انه لبس البنت هو سبب التحرش,normal,5,indifference,6,indirect,0,women,2,other,0
@user هسة هية منحرفة وراحت هذا مصير كل من انحرف عن الإسلام اني ضد القتل لأي شخص لكن من يقبل على اختة تلبس مثل تارة فارس يقبل بتارة,normal,5,shock,1,direct,1,women,2,gender,2
@user @user اي احترام يا الخنزيره والمجوس انتم من هدم حترام الدول والان ذوقو ما تذوقه الناس منكم يا خناز… @user,offensive,2,disgust,0,direct,1,other,1,origin,1
@user @user @user @user بول البعير به فوائد كانك ماتدري  ولا هالزباله الي بحلقك والشراب,normal,5,shock,1,direct,1,individual,0,other,0
يظل التحرش في نظر الأنثى تحرشا..,normal,5,indifference,6,direct,1,women,2,gender,2
@user لماذا يخطفون وطنا عنا حمير التبرج والسفور,disrespectful,3,indifference,6,indirect,0,other,1,origin,1
الحريم في فرنسا موضوع كبير,normal,5,indifference,6,indirect,0,women,2,gender,2
حسب كلامه ان البنت المتبرجه تثير الشباب ، لكن حبيبي الشباب ما يقصروا يتحرشوا بالاخضر واليابس ما بس المتبرجه ، يعني… @url,disrespectful,3,indifference,6,direct,1,women,2,gender,2
@user @user واشرب بول البعير واشرب بول سلمانكو المجرم,hateful,1,indifference,6,indirect,0,individual,0,other,0
@user @user دا ماكلامي دا كلام الله... قال للرجال غضوا بصركم وماقال ليهم لو لقيتو متبرجة اتحرشو بي… @url,abusive,0,indifference,6,direct,1,women,2,gender,2
@user @user هو ودولته وكل الخليج لايساوو شسع نعل طفل يمني محاصر بهولاء السفله خنازير الخليج .,hateful,1,indifference,6,direct,1,other,1,origin,1
@user يا رب ما يدرب خنازير إنجلترا,offensive,2,indifference,6,direct,1,other,1,origin,1
@user مسلسل فاشل و باخ منكم اووووي يا خنازير البنا و خليفة الشواذ وسعت منه علي الاخر,hateful,1,anger,2,indirect,0,other,1,other,0
@user مهما حصل هندوس عليهم شويه الرويبضه بس نخلص اللائحه الاساسيه ونفوقلهم,hateful,1,indifference,6,indirect,0,other,1,other,0
اذا كان جسد المرأة ولبسها سببا للتحرش بالواقع فما سبب التحرش في مواقع التواصل ؟ — سبب التحرش مش الجسد العقل والتربي… @url,normal,5,sadness,3,direct,1,women,2,gender,2
@user @user @user @user بول البعير  لا نشربه وليس مشروب يومي يا غبي حتى يشرب وبول الابل ذكره… @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
شنو جو اللي تحط صوره موصورتها وتكتب ماأحلل اللي ياخذها ياناس الموضوع تطور  الحريم انهبلن,disrespectful,3,anger,2,direct,1,women,2,other,0
كمية التحرش اللفظي الي تعرضت لها في الوسط السينمائي والصحافي في بيروت كبيرة,normal,5,indifference,6,indirect,0,other,1,other,0
فعلا احاسيس خنزير يا اميرتي انا احبك يا مستقبل الامارات وبعدين تعالي اخطفيني هالحياه تعبتني @url,fearful,4,disgust,0,indirect,0,individual,0,gender,2
@user @user خنازير انجاس وخرفان اللهم انصر اخواننا بالسعودية وأهلنا بمصر عليهم يارب العالمين وتحيامصر تحيامصر تحيامصر,hateful,1,disgust,0,direct,1,other,1,origin,1
من كلام الناس وعيون الحريم,disrespectful,3,indifference,6,direct,1,other,1,other,0
@user @user كلن بصور مع اعدائه ،، المزروعي مصور مع خنازير #قطر أعداء العرب والعروبه .,hateful,1,anger,2,direct,1,individual,0,origin,1
من ايام ما جد تركي كان مدمن بول البعير ويقف مع عبد… @url,offensive,2,indifference,6,direct,1,other,1,origin,1
@user @user @user @user ههههههههههههههه عايش في بلدان العدوان  يشرب بول البعير و يأك… @user,normal,5,indifference,6,indirect,0,individual,0,other,0
@user لاجيء هي كلمه مؤقته تزول مع زوال الاسباب. اما التخلف يا بول البعير علاجه تلاقي بطهران,offensive,2,shock,1,indirect,0,other,1,origin,1
في شي بخاطري ابيه): واللي يشوف نفسه رجال يجيني خاص مو يجي خنزير يقول شنو المقابل!!!! #معصيتي_راحتي,offensive,2,indifference,6,direct,1,other,1,origin,1
@user @user @user خنزير حقير,abusive,0,indifference,6,direct,1,individual,0,origin,1
بعد عودتها من مسيرة مناهضة التحرش metoo# قابلت طالبا اخر من جامعة ولاية ميزوري وخرجت معه للشرب في أكثر من حانة،ولما… @url,offensive,2,disgust,0,indirect,0,women,2,gender,2
في تويتر لو محجبة تنتقد متبرجة قالوا غيرة نساء,abusive,0,disgust,0,direct,1,women,2,other,0
رايحة بايرة بعمق ونلصق ع فيتامين دال,offensive,2,shock,1,indirect,0,individual,0,other,0
@user @user @user @user @user @user  يا سكران في بول البعير أو محشش زق الب… @url,abusive,0,anger,2,direct,1,individual,0,origin,1
رجال مصر حماة الأرض و العرض يرسلون 19 خنزير داعشي لجهنم.,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user @user لن أرد ع حساب #سوسو_آل_ثاني  وعلى غلام من غلمان زريبة خنازير الوجبه,offensive,2,indifference,6,direct,1,individual,0,other,0
كوني قويه فلا يحبك رجل ضعيف ، ذكيه فلا يحبك رجل غبي ، بقيتي بايره ؟ اني اسف,normal,5,indifference,6,indirect,0,women,2,gender,2
البلد طاهر لا يمثلة سافره متبرجة خرجت على دستورة الأمر بال… @url,offensive,2,anger,2,indirect,0,individual,0,gender,2
*عاوز تسيب تجارة إنجلش اللى دفعنا فيها دم قلبنا و تروح تكتب افلام للسبكى و تساعد على إنتشار البلطجة و التحرش يا خول؟ @url,offensive,2,indifference,6,direct,1,individual,0,other,0
@user @user @user خسئت اذا صار نتنياهو مسلم عندها يصبح خنازير قم وطهران واذنابهم مسلمين,abusive,0,disgust,0,indirect,0,other,1,religion,3
لعل هذا الامر يظهر حالة المجتمع الذكوري اللي دابحينا فيها كل ما دق الكوز بالجرة.. اما ظاهرة التحرش او الاغتصاب بأي… @url,offensive,2,disgust,0,direct,1,women,2,gender,2
هذه نماذج من خنازير الخليج اعداء فلسطين والعروبة والاسلامية,hateful,1,disgust,0,indirect,0,other,1,origin,1
@user @user @user @user @user @user @user هههههههه بول البعير عن… @user,abusive,0,disgust,0,indirect,0,other,1,other,0
@user @user @user جماعة بول البعير جالسين يصرفون عليك وعلى أهلك من يوم ولادتك الى ان كبرت وصرت بغل وخ… @user,offensive,2,disgust,0,direct,1,other,1,other,0
ليت يجي قرار يمنع الحريم من التغريد عن الرياضة.,normal,5,sadness,3,indirect,0,women,2,gender,2
ترى قاعد ارد عليكم لكن النت وسخ,normal,5,indifference,6,indirect,0,individual,0,other,0
#الدستور | خنزير متعصب.. مناقشة حول الهجرة تتحول إلى سيل شتائم لترامب,normal,5,disgust,0,direct,1,individual,0,other,0
ثانيًا التحرش مو محتكر على فئة معينة أو جنس معين فيه نساء متحرشات سواء يتحرشن ببنات جنسهن أو بالذكور أو بالأطفال ،… @url,normal,5,indifference,6,indirect,0,women,2,gender,2
@user كل مذيعين قناة الجزيرة كذابين خونه دجالين خنازير مطايا للفرس @url,abusive,0,shock,1,direct,1,other,1,other,0
صباح الخير لكل الناس الا اللي بحكو انه لبس البنت هو سبب التحرش,normal,5,confusion,5,indirect,0,women,2,other,0
@user كوزينة قيسي ..تاع وحدة بايرة,hateful,1,indifference,6,direct,1,women,2,gender,2
صباح الورد و تباً لمجموعة الثمانين  خنزير @url,hateful,1,anger,2,indirect,0,other,1,origin,1
@user @user عليك اللعنه يا خنزير سنجعل جثثكم تتعفن وتأكلها الكلاب,hateful,1,disgust,0,direct,1,other,1,origin,1
عاهرة # متسيبة # خامجة # مسترجلة # موسطاشة # عورة # ناق… @url,offensive,2,indifference,6,indirect,0,women,2,other,0
من كثر ما الجو لندني دشيت ماكدونالدز قلتله نو خنزير بليز,normal,5,indifference,6,indirect,0,other,1,other,0
هذه الجملة علقت بها الدكتوره مروة العرجاني ع مشهد (تلفزيوني) يظهر فيه امرأة متبرجة في وسطهم !!!!!!!!…,normal,5,indifference,6,indirect,0,individual,0,other,0
من اسباب ظاهرة التحرش بالمرأة: @url,normal,5,indifference,6,indirect,0,women,2,other,0
فوق مين يا كلب يا وسخ انتا وهو,hateful,1,shock,1,direct,1,individual,0,other,0
#محمد_بن_سلمان_للحزم_عنوان يتحدث عن النوووي يااخي الله يرحم ابوك بطل كذب خلك في بول البعير والمسابح والله ماتعرفو ش… @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
@user يا بهيم مش هيك بركبو مقطع فيديو حتى بالكذب فاشلين العمى بقلبكن بشو بدكن تفهو يا اخفاد القدرة والخنازير… @url,hateful,1,shock,1,indirect,0,other,1,origin,1
اولا الشيعي سيدك يا شارب بول البعير وتتحدث عن صورة فوتو شوب يا موضوع على لائحة العار وكل المنظمات الحقوقية وصفت أفع… @user,offensive,2,disgust,0,direct,1,individual,0,religion,3
@user @user خلي بول البعير وجهاد النكاح ينفعك والتفنن بمزايا الابل والماعز,hateful,1,shock,1,direct,1,individual,0,origin,1
@user @user ضفدع وسخ,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
@user @user دا ماكلامي دا كلام الله... قال للرجال غضوا بصركم وماقال ليهم لو لقيتو متبرجة اتحرشو بي… @url,normal,5,indifference,6,direct,1,women,2,gender,2
@user @user شاربى بول البعير و راعى الأغنام مش هنستنا منهم غير قلة الأدب و السفالة كلوا زق,hateful,1,shock,1,direct,1,other,1,origin,1
@user @user جميل حسن خنزير مهمته قتل أهل السنة حصرا,hateful,1,indifference,6,indirect,0,individual,0,other,0
قسم بالله خنازير وكلاب وحمير وحيوانات ويبطون الجبد,hateful,1,indifference,6,indirect,0,other,1,origin,1
كذلك صورة امراه متبرجه وملفته,normal,5,indifference,6,indirect,0,women,2,other,0
مقال رائع ولكن نريد  مقالات  فكرية  ووطنية-شعرة من جلد خنزير | الشرق الأوسط @url,normal,5,indifference,6,indirect,0,other,1,origin,1
قررت افتح استشارات عاطفية واجتماعية في  صراحة بما انو التايملاين حالو واقف بسبب التحرش وماعارف شنو ... فااا حبابكم,normal,5,disgust,0,indirect,0,individual,0,other,0
@user @user السعودية لو أرادت التطبيع لفعلت ذلك يا خنزير,disrespectful,3,disgust,0,direct,1,individual,0,other,0
@user لاتكثرو من شرب بول البعير,abusive,0,disgust,0,direct,1,other,1,other,0
@user @user @user انت والله البهيمه لوعندك ذرة من عقل ماارسلت الخمس للفرس الجوس وبعدين اسالك م… @url,offensive,2,indifference,6,direct,1,individual,0,other,0
@user هل تفكر بأن شرب بول البعير ليس بحلال وأنها نجسة ومكروهة ينفر منها الحيوان قبل الانسان؟ فانت كافر زند… @user,offensive,2,sadness,3,indirect,0,individual,0,religion,3
عادي ياقلبي كلهم كذا خنازير @url,disrespectful,3,disgust,0,indirect,0,other,1,other,0
@user @user @user بول البعير ولا بول المعمم ههههههههههه,abusive,0,disgust,0,direct,1,other,1,other,0
فرنسا تدعو لإنشاء مراكز لعبور اللاجئين الأفارقة في ليبيا - @url,normal,5,sadness,3,indirect,0,african_descent,3,origin,1
@user @user @user شوف حساب الشخص الي قاله خنزير كله حاجات غير جيدة .,disrespectful,3,indifference,6,direct,1,individual,0,other,0
قسم بالله خنازير وكلاب وحمير وحيوانات ويبطون الجبد,abusive,0,indifference,6,indirect,0,other,1,origin,1
نار في كل بيت يتولع فيك بجاز وسخ,hateful,1,sadness,3,direct,1,individual,0,origin,1
@user @user ههههههههههه انا بسهوله اعصب ولساني وسخ لايغرك طيبي انا عصبيه,normal,5,anger,2,indirect,0,individual,0,other,0
@user ليش من فتح المجال لإيران ان تدخل في سوريا ولبنان واليمن والعراق غيركم انتم يا خنازير البيت الأبيض وتل ابيب المجس,abusive,0,indifference,6,indirect,0,other,1,origin,1
في الزواج : هي بايرة أما هو فأعزب،,normal,5,indifference,6,direct,1,women,2,gender,2
لكن حرمة متبرجة تقف على المسرح وتغني امام الر… @url,normal,5,indifference,6,indirect,0,women,2,gender,2
موقفتش معاهم ليه في ملف كاس العالم يا وسخ @url,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
انت وسخ اوي اوي ان شاء الله تتفضح ومحدش يسترها عليك اللهم اميين @url,abusive,0,indifference,6,indirect,0,individual,0,other,0
مش دايرة حجاب = كافرة متبرجة ما تصليش,disrespectful,3,disgust,0,direct,1,women,2,gender,2
تخسى وتعقب يا خنزير ..  ولد شوارع ... كفوا العالم الثالث الوسخ المتخلف السافل المنحط مثلك يعلم السعوديين .. تعلموا… @url,abusive,0,anger,2,indirect,0,other,1,origin,1
يعتبر الشيعة أجانب علي دين الإسلام دخلاء مخلوطين من هندوس ومسيح ويهود وعجم البحارنة ولا يجوز لهم التدخل في خلافات ق… @url,abusive,0,indifference,6,indirect,0,other,1,religion,3
@user يا بوعلي ليش انا دايما اقولك ركز على هؤلاء الخونه السفله خنازير إيران والعراق وخاصه المتجنسين في دولنا… @url,offensive,2,shock,1,direct,1,other,1,origin,1
احتاج اكل لحم خنزير عشان ابطل اغااار !!!,normal,5,shock,1,indirect,0,other,1,other,0
هو البدوي شارب بول البعير ليه بيوافق نسوانه تشوف اجسام و فخاد و حمامة رجال مفتولي العضلات و مش موافق الستات الرجال… @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
مافي ولا كلبب جادد ي خنازير #معصيتي_راحتى #slave,offensive,2,disgust,0,indirect,0,other,1,other,0
@user @user @user ياشارب بول البعير .. من وين انت عندك دين  حتى تتكلم فيه أنتم دينكم عبا… @url,disrespectful,3,disgust,0,indirect,0,individual,0,religion,3
@user @user ما عاد راح يصيرون خنازير اذا دربهم مع الأسف,hateful,1,indifference,6,direct,1,other,1,origin,1
لو كان اللبس الضيق حريه شخصيه يبقا التحرش واجب وطني .......,offensive,2,sadness,3,direct,1,women,2,gender,2
قاتل الله قروبات الحريم الي شغالين ٢٤ ساعة خلاااص قرررقه,hateful,1,shock,1,indirect,0,women,2,gender,2
في المغرب.. النساء سيحاربن التحرش بالصفارات! @url,normal,5,confusion,5,direct,1,women,2,gender,2
مشكله غيرة الشباب من بعض اخيس من الحريم تف عليك اذا انت من هالنوع,disrespectful,3,indifference,6,indirect,0,other,1,other,0
سكس محنه ممحونه مشتهيه متحررة كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه… @url,disrespectful,3,shock,1,direct,1,women,2,gender,2
@user @user شرب بول البعير ليس مذكور في القرآن والحجامه ايضا . عندما تنتقد كتاب يجب عليك قرائته وليس ان… @url,normal,5,shock,1,direct,1,individual,0,other,0
تكشف المرأة سبب التحرش!…,hateful,1,indifference,6,indirect,0,women,2,gender,2
@user @user الله يهديه ما كان عايش مبسوط محمول شيبي في الحريم حد يروح وراهم دمروه,abusive,0,sadness,3,direct,1,individual,0,other,0
@user وهذي نفسها و نزلتها عسان الجحوش ما يقولون مزورة .. يا خنزير ليش تحذفها ؟؟؟؟ @url,offensive,2,shock,1,direct,1,individual,0,other,0
ولا يزال هناك من الحمقى من يصدق ان حركة سماح (حماس) الارهابية حركة مقاومة وهم في الحقيقة خنازير لشريفه متاجرون بدما… @url,offensive,2,shock,1,indirect,0,other,1,other,0
@user @user ماذا تقول يا شارب بول البعير لعنة الله عليك وعلى ال سلول الخونة @url,hateful,1,shock,1,direct,1,individual,0,origin,1
@user @user @user @user حتى بول البعير يتنج حمقى مثلك معاتيه,disrespectful,3,disgust,0,direct,1,individual,0,other,0
من أعظم ماقيل عن قضيه التحرش من باسم يوسف @url,normal,5,sadness,3,indirect,0,women,2,gender,2
دورة كيف تحمى طفلك من التحرش,normal,5,sadness,3,indirect,0,other,1,other,0
سعودي وزغ يخطف طفلتان يمنيتان من الشارع ويمارس معهما الرذيله ووزغ اخر يبرر فعلته وسلطات بول البعير تنفي الخبر . ذنب… @url,offensive,2,disgust,0,indirect,0,individual,0,origin,1
@user لانها دولة عربية ان كانت غربية كان ماوصلت ل هاي الحالة بس حكام العرب صهاينة خنازير قاعدين ع كراسي وازغر حاك… @url,hateful,1,shock,1,indirect,0,other,1,origin,1
صباح الخير لكل الناس الا اللي بحكو انه لبس البنت هو سبب التحرش,disrespectful,3,anger,2,indirect,0,women,2,other,0
الحريم ما يعرفون اليمين من اليسار,normal,5,shock,1,indirect,0,women,2,gender,2
@user @user @user الخربانة ما يحتاج لها محرم اصلان ماتدري عن الدين تمشي في الشارع متبرجه الحمد… @url,abusive,0,indifference,6,direct,1,women,2,gender,2
كلمتي لاعراب الخليج البعران المدمنون على بول البعير #انيصحوامن #سباتهم #ويعواتماماان الشعوب تغلي من افعالهم,abusive,0,shock,1,direct,1,other,1,other,0
@user كل طاقم الخنزيرة كللللهم خنازير مسيحية ونصيرية اش دراهم عن الحج والصلاة وكورتلموش يكفيه الميثلية في تر… @url,hateful,1,indifference,6,direct,1,other,1,religion,3
اخاف من الناس اللي لسانهم حلو معي هلا يا عمري يا حبيبتي وما شابه ذلك احسهم خبيثين وبرضو اللي لسانهم وسخ اكرههم كوني… @url,normal,5,indifference,6,indirect,0,other,1,other,0
#الدستور | خنزير متعصب.. مناقشة حول الهجرة تتحول إلى سيل شتائم لترامب,hateful,1,indifference,6,direct,1,individual,0,other,0
اكتب خنزير في قوقل يظهر لك هذا الشخص @url,offensive,2,confusion,5,indirect,0,individual,0,other,0
@user وي هادشي لي جاري بيه العمل الى تم التحرش بفتاة ما كتأكد أنها زوينة و الى العكس راها مفيها ميتشاف,normal,5,shock,1,indirect,0,women,2,gender,2
مش عارف ليه لما بتصفح تويتر بحس ان البنات عليه من كوكب زبالة مش زى اللى بيمشوا فى الشوارع خايفين من التحرش ...دول بيتحرشو بنفسهم هنا,disrespectful,3,indifference,6,indirect,0,women,2,gender,2
@user واخزياه  يافشلتي من عذر آلِ السعود  يمنعون والسبه الحريم    الماصخات    عسالله يحفظكم  ياآل السعود من الفاصخين,disrespectful,3,anger,2,direct,1,women,2,origin,1
@user @user انا قولت من زمان شارب الخمر يفيق بعد سكره وشارب بول البعير طول العمر سكران ياولاد الزوانى ي… @user,abusive,0,shock,1,direct,1,other,1,origin,1
ثم ثانيا كيف طلعت متبرجه تتوقع اي شي يحصل ليها .. يموت ليها زول ولا تزر وازره وزر اخرى,hateful,1,indifference,6,indirect,0,women,2,gender,2
انا ديوث الوالده… @url,offensive,2,indifference,6,indirect,0,other,1,other,0
فكلك عورة وللناس ألسن,normal,5,indifference,6,direct,1,women,2,other,0
@user يا كلاب يا خنازير انتم آخر من يحق لهم الكلام يلعن شرفكم ماذا يحدث في اليمن؟؟!!!!,hateful,1,shock,1,direct,1,other,1,origin,1
@user @user باذن الله تستمر الازمه ليوم القيامه حتي يخيس كل خنزير عندكم,abusive,0,anger,2,indirect,0,other,1,origin,1
@user لا دا هندوس علي وشهم متقلقش,offensive,2,confusion,5,indirect,0,other,1,other,0
الخلل في طبيعتنا الإنسانية(العقل العربي) في موروثنا الاجتماعي(نضام واعراف القبيلة)لم نقبل ببعضنا في بلد واحدة انظر… @url,normal,5,indifference,6,indirect,0,other,1,origin,1
@user @user التوصير مشغولين عنه بدعس خنازير الحوثه المجوس وبيجي تصوير جماعي بعد جمعهم في الزباله ونكون… @user,abusive,0,shock,1,indirect,0,other,1,origin,1
المهم الحريم مالقوا رجال إلا في الهلال,offensive,2,shock,1,indirect,0,women,2,gender,2
@user @user @user @user ولا غيرك البهيمة يا شارب بول البعير..,disrespectful,3,anger,2,direct,1,individual,0,other,0
@user @user @user بول البعير يناديكم يا اشباه الرجال,offensive,2,indifference,6,direct,1,other,1,other,0
@user @user الحريم خبيثات,abusive,0,sadness,3,direct,1,women,2,other,0
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @url,hateful,1,confusion,5,direct,1,other,1,other,0
@user ههههه تعيرني عجب بالشيب ليلى انت ياولد قاسم خنزير والبعير عندة غيرة واطلق واطهر من الخنزير الديوث مسلوب الغ… @url,hateful,1,disgust,0,direct,1,individual,0,other,0
عُلا رشدي اخدت جايزة زا بيست في الحريم.,normal,5,indifference,6,indirect,0,individual,0,other,0
دخلت ابااشارك لأَنِّي احب الخيل بس ماش ناس عقولها وتفكيرها وسخ للاسف,normal,5,shock,1,direct,1,other,1,other,0
هندوس علي وش امك انتا واللي معاك يا ولاد الوسخه..,abusive,0,shock,1,direct,1,other,1,other,0
لا تحاولين تلميع ملتكم النجسة,normal,5,disgust,0,indirect,0,other,1,other,0
لاتقيلون مورينهو قفلوا النادي يا خنازير اصرف,offensive,2,confusion,5,indirect,0,other,1,other,0
ملعون ابو المسلسلات و الافلام اللي افقدت الرجالة غيرتها على اهلها ، و خلت الستات تتفنن في ازاي تخون اجوازها بقينا عايشين وسط خنازير مش بشر,hateful,1,indifference,6,direct,1,other,1,other,0
@user @user ههههههههههههههههههههههههههههههههههههههههههه وسخ,offensive,2,indifference,6,indirect,0,individual,0,other,0
@user @user شاربي بول البعير اللي تنتقدهم منهم الرسول والصحابة وهم اللي عرًبوك وعلموك دينك وهم اللي اقاموا… @user,normal,5,indifference,6,direct,1,individual,0,origin,1
@user @user شاربي بول البعير اللي تنتقدهم منهم الرسول والصحابة وهم اللي عرًبوك وعلموك دينك وهم اللي اقاموا… @user,normal,5,disgust,0,direct,1,individual,0,origin,1
لقطات منحرفة ومضحكة | الخطايا السبع المميته |مليوداس: @url عبر,abusive,0,indifference,6,indirect,0,other,1,other,0
وهُنا ننتقل إلى لُبنان أو زُبلان و #بول_البعير #لبنان @user,hateful,1,indifference,6,indirect,0,other,1,other,0
@user يا اصحاب بول البعير ومملكة الظلام وقائدكم سلمان الخرفان هؤلاء الشهداء الذين سقطوا نفتخر انهم قتلوا على ا… @url,hateful,1,shock,1,direct,1,other,1,origin,1
وده اتهام من خنازير للشيعه للنبى عليه الصلاة والسلام بأ… @url,offensive,2,anger,2,indirect,0,other,1,religion,3
@user @user ههههههه بيشربوا بول البعير خااااام,normal,5,shock,1,indirect,0,other,1,origin,1
ي شيختن ' فيك الحياَ والحشمهْ غير الحريم تغاَر حتىٰ عببباتك ..,normal,5,indifference,6,indirect,0,women,2,gender,2
@user @user @user @user لما تبحث عن أصل قوم أعز وأطهر منك ونسيت أصلك يا شارب بول البعير… @url,abusive,0,indifference,6,direct,1,individual,0,origin,1
@user لا في الجيش السعودي بس هو مشغول شويه ف بول البعير,normal,5,indifference,6,direct,1,other,1,origin,1
#التويتر_اصبح لتغريد الناس المحترمة ، ونهيق بعض المستحمريين، ونباح بعض المستكلبين، وقرف وسخ الطائفيين،,abusive,0,shock,1,indirect,0,other,1,other,0
@user @user @user @user البعير مذكور زين بول البعير مذكور تشربونة,offensive,2,indifference,6,direct,1,other,1,origin,1
لو نخفف ميانة وضحك شوي ياسيسي ونلتفت لدولتنا بدل التحرش بدول أخرى.,disrespectful,3,shock,1,direct,1,individual,0,other,0
@user @user هذا اي نوع من الحمير لا أظن من خنازير بني صهيون على الأرجح,hateful,1,indifference,6,direct,1,individual,0,other,0
مراة عورة,abusive,0,indifference,6,indirect,0,women,2,other,0
بيبسي على خنزير,disrespectful,3,indifference,6,indirect,0,other,1,other,0
٨٠٪ من قضايا #التحرش والأعتداءات الجنسيه على البنات القاصرات  التي وصلتني كان سببها إهمال #الأم وانشغالها بمشاويرها… @url,normal,5,shock,1,direct,1,women,2,gender,2
@user كله من الحريم يوم ساقوا,normal,5,indifference,6,direct,1,women,2,gender,2
ما أعظم موقفك عند الله يا متبرجة يا من خلعت النقاب وتبرجت وفتنت المسلمين,abusive,0,sadness,3,direct,1,women,2,gender,2
تخرج إلى الشارع متبرجة وتقول ( الإيمان بالقلب),offensive,2,disgust,0,direct,1,women,2,gender,2
مدرسة منحرفة تغوي الطالب,offensive,2,disgust,0,indirect,0,individual,0,other,0
نفس اُسلوب خنازير البنا كانوا ناويين يبيعوا سيناء لحماس وباقي مصر على الخليفة كلبهم اردوغان والغرب لصوص وخونة لاينت… @url,hateful,1,indifference,6,indirect,0,other,1,other,0
@user @user @user @user @user تسنيم ي بايرة,normal,5,indifference,6,indirect,0,other,1,other,0
ينعل ابوهم الف مره قناة الخراب جمعت الخونه من كل مكان في شبك خنازير اسمه قطرائيل @url,hateful,1,indifference,6,direct,1,other,1,other,0
@user @user تلك امانيكم يا خنازير خيب الله امانيكم,offensive,2,sadness,3,direct,1,other,1,origin,1
حسب كلامه ان البنت المتبرجه تثير الشباب ، لكن حبيبي الشباب ما يقصروا يتحرشوا بالاخضر واليابس ما بس المتبرجه ، يعني… @url,disrespectful,3,sadness,3,direct,1,women,2,gender,2
