tweet,sentiment,sentiment_score,annotator,annotator_score,directness,directness_score,group,group_score,target,target_score
منطقة منزوعة السلاح بحماية روسية تركية يمكن ان يلجأ اليها اللاجئون,normal,5,indifference,6,indirect,0,other,1,other,0
والله العظيم عدى خنازير المماتعه وحلفائهم ا… @url,hateful,1,shock,1,indirect,0,individual,0,origin,1
@user @user بالعكس ماله دخل ابدا واساسا الحريم راح يلتفتون لك كشابه جميله وينبهرون فيك..,normal,5,sadness,3,indirect,0,individual,0,other,0
@user @user @user الخربانة ما يحتاج لها محرم اصلان ماتدري عن الدين تمشي في الشارع متبرجه الحمد… @url,normal,5,indifference,6,direct,1,women,2,gender,2
@user @user اي شرع يا خنزير القحباني؟ ان تقتل وتقطع وتذيب الجثة هذا دين داعش السعودي الوهابي المجنون… @url,hateful,1,shock,1,direct,1,individual,0,origin,1
@user @user @user هذي متبرجه باليوم الوطني وغيره مودل الغفله,normal,5,shock,1,direct,1,women,2,gender,2
ياعالم مقتل 16 في سجون ذيل الكلب تحت التعذيب في سوريا ويمكن فرحانين بالخبر  قسماً بالله لو لي من الامر شيء في هاذه… @url,offensive,2,anger,2,direct,1,other,1,other,0
شعرة مـن جـلد خنزير,disrespectful,3,indifference,6,indirect,0,other,1,other,0
@user @user خنزير يرتوت لخنزير,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
@user ياحيف عليكي يامصر يحكمك هكذا خنزير هذلت,offensive,2,shock,1,direct,1,other,1,origin,1
@user هي بقت عالثقافة بلد شكبرة كاعد يرجع ليورة مثل بول البعير يوم بعد يوم,disrespectful,3,indifference,6,direct,1,other,1,other,0
من الجزائر بلد المجاهدين اكبر خنزير عرفته السعودية هو مح....بن سلمان اللذي يدفع لزوجه وسيده ترانب المليارات والمسلم… @url,offensive,2,disgust,0,direct,1,individual,0,other,0
@user @user @user هم اساسا ليس لديهم ماء وجه هولاء شاربين بول البعير قتله مجردين من الدين والحيا… @user,hateful,1,shock,1,direct,1,other,1,origin,1
@user هذا خمار خنزير ابن ستين كلب هذا العلاونة,normal,5,disgust,0,indirect,0,individual,0,other,0
مبتردش السلام على متبرجه علشان حرام.,disrespectful,3,disgust,0,direct,1,women,2,other,0
وجدي غنيم يفتي بقتل خنازير الاعلام المصري النجسين صهاينة العرب كلاب السيسي العرص وعلى رأسهم احمد موسى وتوفيق عكاشة http://t.co/glu5slamhl,hateful,1,shock,1,direct,1,other,1,other,0
@user @user @user فعلاً من ديت لي ديت والله بايره انا دي ي مونياه,abusive,0,disgust,0,indirect,0,women,2,other,0
@user يا مرآة مسلمة يا عورة اي فرج خرق يا ناقصة عقل يا كلبة يا حمارة يا نص الورث و نص الشهادة يا ضلعة عو… @url,offensive,2,shock,1,direct,1,women,2,gender,2
@user هيدا العهد يلي  وقفت البلد سنتين كرمالو بئن اذا بتريد وعمال معروف بلا فصاحتك وبعدان انت واحد خنزير صه… @url,normal,5,disgust,0,indirect,0,individual,0,other,0
@user @user الله يهديه ما كان عايش مبسوط محمول شيبي في الحريم حد يروح وراهم دمروه,normal,5,sadness,3,direct,1,individual,0,other,0
@user @user @user @user الضرر إلي يسببه الزوج للزوجة ؟ ليس من بينه الاغتصاب الزوجي، الخيانة، ال… @url,normal,5,shock,1,indirect,0,women,2,gender,2
وين الحريم إليّ مبثريني لما كنت بزر بخطبك لولدي وبخطبك وينكم يوم كبرت ماشفتكم ولاحتى أتصلتوا صحيح إني مب حلوه لكن ا… @url,normal,5,indifference,6,indirect,0,women,2,other,0
مرة كان فيه دكتور يدرسنا لابتوبه كل أبوه كاتشب وأكل، وسخ مقزز، وما كان فيه برجكتر، فكنا نضطر نطالع في لابتوبه,normal,5,indifference,6,direct,1,individual,0,other,0
بس ياكثر قصص التحرش بالاطفال,normal,5,shock,1,direct,1,other,1,other,0
كلهم زي بعض وكلهم  خنازير,offensive,2,shock,1,indirect,0,other,1,other,0
والله اللي بنعمله ده غباوة المفروض حتي الزملكويه ينضمو هنا عشان نرد علي بتوع بول البعير دول نبعد حبه عن فكرة اهلي وزمالك,offensive,2,indifference,6,indirect,0,other,1,other,0
يعني يلي بيشرب من بول البعير شو متوقع منو,abusive,0,shock,1,direct,1,other,1,other,0
شـعرة من جلد خنزير,disrespectful,3,shock,1,indirect,0,other,1,other,0
@user يا منحرفة صدمني فيسك الكيوتي مالت عليج,normal,5,shock,1,indirect,0,individual,0,origin,1
هذا فريقكم بدونه يا خنازير ♥️ @url,abusive,0,disgust,0,direct,1,other,1,other,0
@user ياحليلك مشجع شبابي ودلوعة لفريق الهلال. تباً لسوالف الحريم ماذا صنعت,offensive,2,sadness,3,indirect,0,women,2,gender,2
هذا الحساب مخصص لجلد خنازير حزب التجديد,abusive,0,shock,1,indirect,0,other,1,other,0
مارتا كريستيانو فرع الحريم,offensive,2,disgust,0,indirect,0,individual,0,other,0
@user واخرتها بول البعير,normal,5,indifference,6,indirect,0,other,1,origin,1
@user يتعاود ف صبح ساعه تسعه عاررفتك بايره ما تنوضش,offensive,2,indifference,6,direct,1,women,2,gender,2
@user يا بايره ياعانس,hateful,1,disgust,0,direct,1,women,2,gender,2
ممكن اعرف انا مين اللى بيقود المؤامرة على ماسر يا خنازير,abusive,0,anger,2,indirect,0,other,1,other,0
@user @user @user ذنب المجوس,normal,5,indifference,6,indirect,0,other,1,religion,3
جاي وزقاره اول ماتقعد ابرك من وجيه الحريم كلهم,disrespectful,3,indifference,6,indirect,0,women,2,other,0
مش دايرة حجاب = كافرة متبرجة ما تصليش,abusive,0,disgust,0,direct,1,women,2,gender,2
بيان الأزهر بشأن التحرش الجنسي يظهر الصراع بين التيار الإصلاحي  والقائمين على الأزهر، #البوصلة_مع_إسلام_بحيري… @url,normal,5,indifference,6,indirect,0,other,1,other,0
@user لا انا ما قلت دخول الحريم جهل، بس مو تقلب كلو حريم هنا النقطه، خلي اللي يبغا رجال رجال ولللي يبغا حري… @url,normal,5,confusion,5,indirect,0,women,2,gender,2
تأثير شرب بول البعير على بني سلول. @url,disrespectful,3,disgust,0,indirect,0,other,1,origin,1
@user لا نريد خنازير,hateful,1,shock,1,indirect,0,other,1,other,0
بعد عودتها من مسيرة مناهضة التحرش metoo# قابلت طالبا اخر من جامعة ولاية ميزوري وخرجت معه للشرب في أكثر من حانة،ولما… @url,offensive,2,indifference,6,indirect,0,women,2,gender,2
@user @user @user الجاهل ياهذا هو من يسير خلف علماء جعلوا من بول البعير دواء للأمراض,offensive,2,shock,1,direct,1,individual,0,other,0
الهي يولعوا بجاز وسخ مطرح ماراحوا @url,hateful,1,confusion,5,indirect,0,other,1,other,0
@user لابس نظارات كرمال كثافة إشعاعات بول البعير,offensive,2,indifference,6,indirect,0,other,1,origin,1
في الزواج : هي بايرة أما هو فأعزب،,abusive,0,indifference,6,direct,1,women,2,gender,2
حضيرة خنزير اطهر من اطهرهم,disrespectful,3,indifference,6,indirect,0,other,1,origin,1
باى باى خنازير,abusive,0,indifference,6,indirect,0,other,1,other,0
@user هذه عينه من تبع إسقاط الولاية مثلية حساب وسخ محاربه البنات بالمدرسة بكره حكوكي وحكوكي عالم صايعه,offensive,2,indifference,6,indirect,0,other,1,gender,2
اللهم اني أعوذ بك من مراهقة بعض الحريم المتأخرة,normal,5,indifference,6,indirect,0,women,2,gender,2
صحيح كان كلاب ابن كلب مع شعبى بس كان صاكر دول بول البعيروكانت مملكة المنشار ترتجف خوفا اذا ظهر بخطاب بالتلفاز وال… @user,normal,5,disgust,0,indirect,0,other,1,origin,1
@user @user @user @user ابن الحرام اكال كبسة شارب بول البعير ي عابد سلمان كسم امك في اجا… @user,offensive,2,disgust,0,indirect,0,individual,0,other,0
ياخي عجزت افهم هالذكور الي منشغلين بأكساس الحريم @url,offensive,2,disgust,0,indirect,0,other,1,origin,1
@user @user @user شعب قذر وسخ جميع الألفاظ السيئة تنطبق عليكم,hateful,1,anger,2,indirect,0,other,1,origin,1
@user لا تروح يمكن انها حاطة صورة وحدة ثانية وتدخل الغرفة تلاقي خنزير قدامك,offensive,2,disgust,0,direct,1,individual,0,gender,2
@user @user خنازير خنازير مفيش كلام,hateful,1,disgust,0,indirect,0,other,1,other,0
: [@user @user تسمي التعاون مع الي قتلو نص مليون شهيد سوري قوه يا صرصور مو اسمها قوه اسمها خيانه ووساخه يا وسخ,hateful,1,indifference,6,direct,1,individual,0,other,0
@user @user انتا راجل وسخ متربتش كريم دا جزمته انضف منك ومن امثالك,offensive,2,shock,1,direct,1,individual,0,other,0
@user لنرى من هو يشرب بول البعير,offensive,2,indifference,6,indirect,0,other,1,other,0
@user @user عشان وسخ وكان عامل حفلة دعم للملف الامريكي,offensive,2,shock,1,direct,1,individual,0,origin,1
@user @user هذا خنزير الكلب اشرف منه ولديه صفات حميدة يطول شرحها,abusive,0,indifference,6,direct,1,individual,0,other,0
ليت يجي قرار يمنع الحريم من التغريد عن الرياضة.,normal,5,indifference,6,indirect,0,women,2,gender,2
@user هذي شؤون داخليه خاصه فينا طور بلدك انت طورو مصر انهضو مع العالم وانركو التحرش والافلام الاباحبيه,disrespectful,3,indifference,6,indirect,0,other,1,origin,1
@user @user تخيل يرد عليك يقولك حسب معلوماتنا ان سكان الارض يشربون بول البعير,offensive,2,shock,1,indirect,0,individual,0,other,0
صراحة و بكل تواضع عرب إفريقيا بعيدين بسنوات ضوئية عن شاربي بول البعير إنشاء الله نستكمل توراثنا ونصبح من الدول المت… @url,disrespectful,3,indifference,6,indirect,0,african_descent,3,origin,1
يا خنازير احنا دم واحد دين واحد قلب واحد @url,abusive,0,indifference,6,direct,1,other,1,other,0
في تقديري أن التحرش في واقعنا يقع بالتالي,offensive,2,disgust,0,direct,1,women,2,other,0
في فرق بين انك تكون اوبن مايندد وانك ماكل لحم خنزير.,disrespectful,3,indifference,6,indirect,0,individual,0,other,0
كسي ينبض عاهرة منحرفة مص لحس مطلقة مولعه ليز ليزبيان س… @url,abusive,0,disgust,0,direct,1,women,2,gender,2
@user من سنين عمرنا نعرف ان كلب الشيخ شيخ بس بهالزمان صار كلب الشيخ خنزير نتن لان الكلب وفِي والخنزير نتن,offensive,2,indifference,6,indirect,0,other,1,other,0
لمن اضارب مع احد وسخ ازعل انو اهلي  مربيني كويس وما اقدر ارد عليه بالمثل,offensive,2,indifference,6,indirect,0,other,1,other,0
@user هذ اوسخ من الكلب هذا خنزير,hateful,1,disgust,0,indirect,0,individual,0,other,0
@user @user بربر اختك يا شارب بول البعير. تونس تشرفك وتعرفك يا جاهل يا وهابي,disrespectful,3,disgust,0,direct,1,individual,0,other,0
حاسس انى وسخ قوى ونفسي انضف,offensive,2,sadness,3,indirect,0,other,1,other,0
شعب زباله يتمتع بشرب بول البعير والتداوي بماء الرجال @user,hateful,1,indifference,6,indirect,0,other,1,origin,1
@user @user مع انه خنزير صهيوني لكنه أعقل وأكثر ادراكا منكم ياخنازير قطر والاخوان وبقية المرتزقة .. بحجم… @url,hateful,1,shock,1,direct,1,other,1,origin,1
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @url,hateful,1,anger,2,direct,1,other,1,other,0
هذا حلف الشياطين عليها وعليهم من الله مايستحقون  خنازير الاخوان وعملاء المجوس @url,hateful,1,indifference,6,direct,1,other,1,other,0
@user @user تركي راحل نجس يكيد مثل الحريم التي ليس لا رجل او لجام من العفه و الحياء و الوقار يربطها,offensive,2,disgust,0,direct,1,individual,0,origin,1
@user @user @user كل الحريم كدة,normal,5,shock,1,direct,1,women,2,gender,2
بايرة = المرأة أو الفتاة عند… @url,abusive,0,indifference,6,direct,1,women,2,other,0
@user منافق ووصولي وفاشل كلبك منطقي اكتر منك يا بهلة لا وش حلو ولا .....ناعمة جابوك لاءنك لسانك وسخ ومقرف… @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
هذه نماذج من خنازير الخليج اعداء فلسطين والعروبة والاسلامية,hateful,1,anger,2,indirect,0,other,1,origin,1
وكذا الحال لو كانت دولة كلها مسلمين أو مسيحيين أو بوذيين أو هندو…,normal,5,indifference,6,direct,1,other,1,religion,3
@user @user @user شكرا ياحمار اكدت الراي اللي بقوله بقالي 5ايام ان خنازير البنا هي ال… @url,hateful,1,shock,1,direct,1,individual,0,other,0
@user @user @user لا عمري ماهقتنع بده هفضل مقتنعه ان التحرش سببه قذاره الذكر وع فكره فيه ولا… @url,normal,5,indifference,6,indirect,0,individual,0,other,0
يبقى التحرش عند الأنثى تحرشاً، حتى يقوم به الرجل المناسب فيصبح غزلاً... ☺️,offensive,2,disgust,0,direct,1,women,2,gender,2
@user @user @user برضه انت فتحت حساب جديد علشان ترد علي بول البعير احسن من انه اتجادل مع… @url,disrespectful,3,indifference,6,direct,1,individual,0,other,0
على النيابه ارسليها إذا كان كلامك صحيح يطبق عليهم قانون التحرش,abusive,0,indifference,6,indirect,0,other,1,other,0
@user هههههههه يبقى التحرش عادي بنظرها اذا هي الي تحرشت,disrespectful,3,indifference,6,indirect,0,women,2,gender,2
خنازير البغدادي يتبنون العمليه مساء أمس..,normal,5,indifference,6,direct,1,other,1,other,0
اي وحدة بتنادي بالحرية والكلام الفارغ دا معناها بايرة بس ما اكتر من كدا ..,disrespectful,3,indifference,6,indirect,0,women,2,gender,2
هتفضل طول عمرك وسخ و دلدول يا خالد,offensive,2,indifference,6,direct,1,individual,0,other,0
@user ولو مجلهاش عرسان تبقي بايرة ووحشة ومحدش بيبصلها أنة الشعب المصري ياسادة,normal,5,shock,1,indirect,0,women,2,origin,1
لو المتبرجه معتدلة الفكر كانت اقتنعت ان الحجاب فرض,normal,5,anger,2,direct,1,women,2,gender,2
@user كلامك حقيقه والله التحرش رااااقد اووووع تجي السودان تاني بناكلك عديل المره الجايه,normal,5,indifference,6,indirect,0,individual,0,gender,2
نجنب عن الي حبهم لـ الحريم ريام,normal,5,indifference,6,indirect,0,individual,0,origin,1
للتعريف( بنظام مكافحة جريمة التحرش والتدابير اللأزمة للو…,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user مرة ثانية أقول لك لا تصير خنزير,abusive,0,indifference,6,direct,1,individual,0,origin,1
لا تحاولين تلميع ملتكم النجسة,hateful,1,disgust,0,indirect,0,other,1,other,0
هههههههههههههههههههه بول البعير يضاهي الكحول بالنسبة للسعوديين,offensive,2,indifference,6,direct,1,other,1,origin,1
مش عارف ليه لما بتصفح تويتر بحس ان البنات عليه من كوكب زبالة مش زى اللى بيمشوا فى الشوارع خايفين من التحرش ...دول بيتحرشو بنفسهم هنا,disrespectful,3,disgust,0,indirect,0,women,2,gender,2
@user @user جويل مهتم بشغلات الحريم .. @url,normal,5,shock,1,direct,1,women,2,gender,2
#من يثق بالصهيوني مندوب الامم المتأمرة غريفث فهو شريك اصيل في تعطيل تحرير اليمن ودعم ارهابي خنازير ملالي ايران الحو… @url,abusive,0,indifference,6,indirect,0,other,1,origin,1
تأهل اغوستو - الترجي - وفاق سطيف لنصف نهائي دوري ابطال افريقيا وبانتظار المتأهل اليوم بين الاهلي وحوريا الغيني @url,normal,5,indifference,6,direct,1,other,1,other,0
انا ما اقول مجانين لما اشوف هندوس في نهر الغانج، او بوذيين يمارسون اليوغا في معبد او يهود عند حائط المبكى ا…,normal,5,indifference,6,indirect,0,other,1,other,0
@user @user @user @user انت ماعرفت  تضب زبالتك يابو عقل والا فيه احد يعيش بين وسخ غير عقول ناق… @url,abusive,0,anger,2,direct,1,individual,0,origin,1
موظفو غوغل ينتفضون ضد الشركة.. بسبب التحرش الجنسي!,normal,5,indifference,6,indirect,0,other,1,gender,2
@user @user هيه ممنوع ويتعاقب على تحرشو بصح كيفاه راح يتوب ويحبس التحرش ونتي تزيدي تصعبيلو في المهمة ؟,abusive,0,anger,2,direct,1,individual,0,other,0
@user @user كما راك تضرب خط الرمل ف المتحجبة والمتجلببة والتي تمثل دور العفيفة سوء كانت متحجبة ام متبرجة,offensive,2,shock,1,indirect,0,women,2,other,0
@user @user خلي اليمن تكون زي عدن اهم شي مافيها روافض مجوس  مافيها ولاية الفقية مافيها ملالي ايران… @user,hateful,1,shock,1,direct,1,other,1,origin,1
لما تكون عاوز تناقش #التحرش,abusive,0,indifference,6,direct,1,women,2,other,0
ممكن اعرف انا مين اللى بيقود المؤامرة على ماسر يا خنازير,abusive,0,indifference,6,indirect,0,other,1,other,0
@user @user خنازير الجزيرة العبرية,hateful,1,disgust,0,direct,1,other,1,origin,1
@user واحد سرسري مثلك مايسترجي تجيب سيرة السعوديه على لسانه واحد وسخ من مزابل لبنان وتتكلم على السعوديه لا ت… @url,offensive,2,anger,2,direct,1,individual,0,origin,1
دونكم إنكارهم فطرة الرجل عندما يجالس إمرأة متبرجة،فيعدون ذلك طبيعيا ولايفضي إلى محرم!,normal,5,indifference,6,indirect,0,individual,0,other,0
@user @user انت خليك تشرب بول البعير احسنلك,abusive,0,indifference,6,direct,1,individual,0,other,0
@user كسمك علي كسمه ياتيمور مصر ياشرموط فيها 100 مليون علي الاقل 80 مليون عايشين احسن من احسن خنزير بيشرب م… @url,abusive,0,disgust,0,direct,1,individual,0,origin,1
@user @user @user تمجد الفرس لان دمك فارسي وسخ وسبحان من فضحكم ع يد ال سعود ..  وباقي بيأدبونك باذن الل… @url,hateful,1,indifference,6,direct,1,individual,0,other,0
@user @user @user @user @user احسن من بول البعير,hateful,1,indifference,6,direct,1,other,1,origin,1
يبدو انك قد اكثرت من بول البعير الصباحي… @user,offensive,2,indifference,6,direct,1,individual,0,other,0
الملحد بيحب يشوف نسخة واحدة فقط عن ملة الإسلام: نسخة رسولها بيدوفيلي، رجالها متطرفون يشربون بول البعير، نساؤها ناقص… @url,normal,5,shock,1,indirect,0,other,1,religion,3
ما زلنا رافضات لوضعنا النظامي بكوننا مواطنات درجة ثانية، تسقط كافة أشكال ولاية الرجل على المرأة في النظام السعودي ف… @url,normal,5,indifference,6,direct,1,women,2,other,0
انا ديوث الوالده… @url,abusive,0,indifference,6,indirect,0,other,1,other,0
@user لعنة الله عليكم يا خنازير سوف ندعسكم ونخرجكم من جحوركم يا اتباع الفرس المجوسيه,abusive,0,shock,1,direct,1,other,1,religion,3
وارتفعت على استحياء اصوات الاربعة خنازير الشابة التي اعترضت على منع نابليون للاجتماعات من قبل ؛ ولكن تم إسكاتهم على… @url,offensive,2,shock,1,indirect,0,other,1,other,0
@user @user @user هاذي ماهي متبرجة  متفصخه,offensive,2,indifference,6,direct,1,individual,0,other,0
@user ١- جسم المرأة لا حق لأحد عليه تبرجت أو لا,normal,5,indifference,6,indirect,0,women,2,other,0
خنزير zبي قصير وش اسوي تراني تعبت — مافي حل الا انك تتعايش مع وضعك التبن @url,offensive,2,shock,1,direct,1,other,1,other,0
@user هههههههههه ما يدرون عنكم مالكم أثر عندهم انتو وسخ مدفون نحت التراب,offensive,2,indifference,6,indirect,0,other,1,other,0
قبل شوي كنت العب pubg مع اليهال والا عراقي داش يسب و يغلط يقول ( ياشرابة بول البعير) بس استحيت ارد عليه,offensive,2,sadness,3,indirect,0,individual,0,other,0
@user @user @user ياشارب بول البعير .. من وين انت عندك دين  حتى تتكلم فيه أنتم دينكم عبا… @url,abusive,0,indifference,6,indirect,0,individual,0,religion,3
@user @user لانك اعجمي خنزير بائع هوى ولا تمت للاخلاق والشرف بشىء محمدنا سيدنا ايها المعتوه,normal,5,disgust,0,direct,1,other,1,religion,3
فيها باقي بعد مو انتي فصلتيني بس اكثر شي عجبني التحرش بخلق الله @url,offensive,2,disgust,0,indirect,0,individual,0,other,0
بول البعير اصلي @user,abusive,0,indifference,6,indirect,0,other,1,origin,1
@user @user @user نعم ، على القول بوجوب النقاب ، لأن التبرج معناه الظهور فلما تكون ساترة لوجهها وتظهره فهذه متبرجة,disrespectful,3,sadness,3,direct,1,women,2,gender,2
وفلانة بايرة أي لا يطرق بابها الخطاب فلم تتزوج، وب…,normal,5,shock,1,indirect,0,individual,0,origin,1
حضيرة خنزير اطهر من اطهرهم,abusive,0,indifference,6,indirect,0,other,1,origin,1
@user وشبيحته اكثر من هاري كين !! خنازير,offensive,2,shock,1,indirect,0,individual,0,other,0
اهنيهم حافظو على شرفهم رغم كثرة التحرش والترويض @url,normal,5,shock,1,indirect,0,women,2,gender,2
صحيح انت ونسوانك خدم عندنا ونشربكم بول البعير حسب كتبكم وفتوى معمميكم ياحمار تعلم دينك الرافضي بول البعير عقيده عند… @url,offensive,2,disgust,0,indirect,0,other,1,religion,3
لاعاش من خان الوطن ولا أرتفع له مستوى=ويظل سلعه بايره في السوق ماحد يشتريه,normal,5,shock,1,indirect,0,other,1,other,0
@user @user هولاء مجموعة من خنازير أمريكا,hateful,1,indifference,6,direct,1,other,1,origin,1
يعني بالنهايه ما راح يتضرر غيرك وإذا كان طلاقة محتواه لإثبات… @url,normal,5,disgust,0,indirect,0,individual,0,other,0
#ديوث #سالب #شرموطة,hateful,1,anger,2,indirect,0,individual,0,other,0
ههههههههههههههههههههههههههههههههههههههههههههههههههه صباح اليوم صار موقف سخييييف ي غيره الحريم ي خي خلاص خليه يكلم ط… @url,normal,5,sadness,3,indirect,0,women,2,other,0
@user @user @user لاتجاوز على تاج راسك العراق وتكول وسخ  انته الوسخ,offensive,2,disgust,0,indirect,0,other,1,origin,1
شنو جو اللي تحط صوره موصورتها وتكتب ماأحلل اللي ياخذها ياناس الموضوع تطور  الحريم انهبلن,normal,5,indifference,6,direct,1,women,2,other,0
طبعا جده وقتها ودها تهفني بالدله بس اعطتني جواب ياليتها ما قالته!! قالت لي البخور يخلي بطون الحريم تتنفخ ويجيبوا اط… @url,offensive,2,disgust,0,indirect,0,women,2,other,0
ديل اتجاوزوا مرحلة التبرير للتحرش والاغتصاب لمرحلة التستر على التحرش والاغتصاب,hateful,1,indifference,6,indirect,0,women,2,origin,1
-تمتلك القدره على التواصل الاجتماعي مع جميع فئ…,normal,5,indifference,6,indirect,0,other,1,other,0
يا بايره يالى عنيكى كذابييين .,offensive,2,shock,1,indirect,0,individual,0,gender,2
بول البعير ضرب عقول العالم @url,hateful,1,indifference,6,indirect,0,other,1,other,0
ما افهم كيف الناس يبررو غلطة الاب ! ترا اللبس ماليه دخل هوا من جوا معتل ويحتاج علاج نفسي يعني حتى الاب نخاف منه!!!… @url,normal,5,sadness,3,direct,1,other,1,other,0
@user @user دائماً نفس ألإسطوانة: مجوس و فرس و روافض وإلى أخر سمفونية ألعهر. يا شارب بول ألبعير وإرضاع… @url,hateful,1,indifference,6,indirect,0,individual,0,origin,1
إلى متى يعني الحريم إذا زاروا وحدة توها والده,normal,5,sadness,3,indirect,0,women,2,gender,2
@user لا دا هندوس علي وشهم متقلقش,hateful,1,confusion,5,indirect,0,other,1,other,0
سكان_العبور: نعاني من #السرقة و #التحرش وحياتنا #جحيم بسبب القهاوي,normal,5,indifference,6,indirect,0,women,2,other,0
#حظر_التبرج_بمصر,normal,5,shock,1,indirect,0,women,2,other,0
القلوة غير مشتة عند شاربي بول البعير @url,normal,5,disgust,0,indirect,0,other,1,origin,1
ظل التحرش في نظر الانثي تحرشاً حتي يقوم بيه الرجل المناسب .... فيصبح غزل,normal,5,indifference,6,indirect,0,women,2,gender,2
النايض ما عجبتش نزلت الدولار كيف عاد هكي بتقطعوا علية الاستمتاع  بمعاناة الليبيين واستمتاع خنازير الإمارات… @url,abusive,0,fear,4,direct,1,other,1,origin,1
هذا وهي محتشمة كيف لو كانت متبرجة ؟,normal,5,indifference,6,direct,1,women,2,gender,2
#الدستور | خنزير متعصب.. مناقشة حول الهجرة تتحول إلى سيل شتائم لترامب,hateful,1,disgust,0,direct,1,individual,0,other,0
